,sexo,comunidades_y_ciudades_autónomas,rama_de_actividad_-_cnae_2009,periodo,total
10851,Mujeres,Galicia,Industria general,2020,51.2
10852,Mujeres,Galicia,Industria general,2019,50.6
10853,Mujeres,Galicia,Industria general,2018,46.2
10854,Mujeres,Galicia,Industria general,2017,49.9
10855,Mujeres,Galicia,Industria general,2016,47.3
10856,Mujeres,Galicia,Industria general,2015,44.2
10857,Mujeres,Galicia,Industria general,2014,44
10858,Mujeres,Galicia,Industria general,2013,45.9
10859,Mujeres,Galicia,Industria general,2012,48.8
10860,Mujeres,Galicia,Industria general,2011,48.7
10861,Mujeres,Galicia,Industria general,2010,46.9
10862,Mujeres,Galicia,Industria general,2009,53.9
10863,Mujeres,Galicia,Industria general,2008,63
10864,Mujeres,Galicia,Industrias extractivas,2023,2.5
10865,Mujeres,Galicia,Industrias extractivas,2022,2.9
10866,Mujeres,Galicia,Industrias extractivas,2021,3
10867,Mujeres,Galicia,Industrias extractivas,2020,1.5
10868,Mujeres,Galicia,Industrias extractivas,2019,1.3
10869,Mujeres,Galicia,Industrias extractivas,2018,1.8
10870,Mujeres,Galicia,Industrias extractivas,2017,2.4
10871,Mujeres,Galicia,Industrias extractivas,2016,2.1
10872,Mujeres,Galicia,Industrias extractivas,2015,1.9
10873,Mujeres,Galicia,Industrias extractivas,2014,1.9
10874,Mujeres,Galicia,Industrias extractivas,2013,1.9
10875,Mujeres,Galicia,Industrias extractivas,2012,3
10876,Mujeres,Galicia,Industrias extractivas,2011,2.6
10877,Mujeres,Galicia,Industrias extractivas,2010,2.1
10878,Mujeres,Galicia,Industrias extractivas,2009,3.1
10879,Mujeres,Galicia,Industrias extractivas,2008,3.5
10880,Mujeres,Galicia,Industria manufacturera,2023,48.7
10881,Mujeres,Galicia,Industria manufacturera,2022,49.9
10882,Mujeres,Galicia,Industria manufacturera,2021,45.1
10883,Mujeres,Galicia,Industria manufacturera,2020,49.7
10884,Mujeres,Galicia,Industria manufacturera,2019,49.3
10885,Mujeres,Galicia,Industria manufacturera,2018,44.4
10886,Mujeres,Galicia,Industria manufacturera,2017,47.5
10887,Mujeres,Galicia,Industria manufacturera,2016,45.2
10888,Mujeres,Galicia,Industria manufacturera,2015,42.4
10889,Mujeres,Galicia,Industria manufacturera,2014,42.2
10890,Mujeres,Galicia,Industria manufacturera,2013,44
10891,Mujeres,Galicia,Industria manufacturera,2012,45.9
10892,Mujeres,Galicia,Industria manufacturera,2011,46.1
10893,Mujeres,Galicia,Industria manufacturera,2010,44.8
10894,Mujeres,Galicia,Industria manufacturera,2009,50.8
10895,Mujeres,Galicia,Industria manufacturera,2008,59.5
10896,Mujeres,Galicia,Construcción,2023,6.5
10897,Mujeres,Galicia,Construcción,2022,6.2
10898,Mujeres,Galicia,Construcción,2021,5.5
10899,Mujeres,Galicia,Construcción,2020,6.4
10900,Mujeres,Galicia,Construcción,2019,5.2
10901,Mujeres,Galicia,Construcción,2018,4.5
10902,Mujeres,Galicia,Construcción,2017,5.1
10903,Mujeres,Galicia,Construcción,2016,6.1
10904,Mujeres,Galicia,Construcción,2015,5.3
10905,Mujeres,Galicia,Construcción,2014,4.4
10906,Mujeres,Galicia,Construcción,2013,3.6
10907,Mujeres,Galicia,Construcción,2012,6.5
10908,Mujeres,Galicia,Construcción,2011,7
10909,Mujeres,Galicia,Construcción,2010,8.4
10910,Mujeres,Galicia,Construcción,2009,9.2
10911,Mujeres,Galicia,Construcción,2008,10.5
10912,Mujeres,Galicia,"Comercio, logistica y hosteleria",2023,152
10913,Mujeres,Galicia,"Comercio, logistica y hosteleria",2022,145.7
10914,Mujeres,Galicia,"Comercio, logistica y hosteleria",2021,135.5
10915,Mujeres,Galicia,"Comercio, logistica y hosteleria",2020,135.1
10916,Mujeres,Galicia,"Comercio, logistica y hosteleria",2019,146
10917,Mujeres,Galicia,"Comercio, logistica y hosteleria",2018,152.6
10918,Mujeres,Galicia,"Comercio, logistica y hosteleria",2017,142.1
10919,Mujeres,Galicia,"Comercio, logistica y hosteleria",2016,136.3
10920,Mujeres,Galicia,"Comercio, logistica y hosteleria",2015,136.1
10921,Mujeres,Galicia,"Comercio, logistica y hosteleria",2014,136.1
10922,Mujeres,Galicia,"Comercio, logistica y hosteleria",2013,139.2
10923,Mujeres,Galicia,"Comercio, logistica y hosteleria",2012,141
10924,Mujeres,Galicia,"Comercio, logistica y hosteleria",2011,143.9
10925,Mujeres,Galicia,"Comercio, logistica y hosteleria",2010,143.6
10926,Mujeres,Galicia,"Comercio, logistica y hosteleria",2009,151.4
10927,Mujeres,Galicia,"Comercio, logistica y hosteleria",2008,151.9
10928,Mujeres,Galicia,Informacion y telecomunicaciones,2023,9
10929,Mujeres,Galicia,Informacion y telecomunicaciones,2022,10.4
10930,Mujeres,Galicia,Informacion y telecomunicaciones,2021,9.8
10931,Mujeres,Galicia,Informacion y telecomunicaciones,2020,9.1
10932,Mujeres,Galicia,Informacion y telecomunicaciones,2019,8.6
10933,Mujeres,Galicia,Informacion y telecomunicaciones,2018,8.3
10934,Mujeres,Galicia,Informacion y telecomunicaciones,2017,6.9
10935,Mujeres,Galicia,Informacion y telecomunicaciones,2016,7.2
10936,Mujeres,Galicia,Informacion y telecomunicaciones,2015,5.4
10937,Mujeres,Galicia,Informacion y telecomunicaciones,2014,6.8
10938,Mujeres,Galicia,Informacion y telecomunicaciones,2013,7.8
10939,Mujeres,Galicia,Informacion y telecomunicaciones,2012,6.8
10940,Mujeres,Galicia,Informacion y telecomunicaciones,2011,5.9
10941,Mujeres,Galicia,Informacion y telecomunicaciones,2010,6.8
10942,Mujeres,Galicia,Informacion y telecomunicaciones,2009,8.6
10943,Mujeres,Galicia,Informacion y telecomunicaciones,2008,9.3
10944,Mujeres,Galicia,Finanzas y seguros,2023,9.8
10945,Mujeres,Galicia,Finanzas y seguros,2022,10.5
10946,Mujeres,Galicia,Finanzas y seguros,2021,11.4
10947,Mujeres,Galicia,Finanzas y seguros,2020,9.8
10948,Mujeres,Galicia,Finanzas y seguros,2019,11.2
10949,Mujeres,Galicia,Finanzas y seguros,2018,10.2
10950,Mujeres,Galicia,Finanzas y seguros,2017,9.5
10951,Mujeres,Galicia,Finanzas y seguros,2016,8.9
10952,Mujeres,Galicia,Finanzas y seguros,2015,8.9
10953,Mujeres,Galicia,Finanzas y seguros,2014,11.2
10954,Mujeres,Galicia,Finanzas y seguros,2013,10.6
10955,Mujeres,Galicia,Finanzas y seguros,2012,9.6
10956,Mujeres,Galicia,Finanzas y seguros,2011,8.8
10957,Mujeres,Galicia,Finanzas y seguros,2010,10.8
10958,Mujeres,Galicia,Finanzas y seguros,2009,11.4
10959,Mujeres,Galicia,Finanzas y seguros,2008,11.7
10960,Mujeres,Galicia,Inmobiliarias,2023,2.6
10961,Mujeres,Galicia,Inmobiliarias,2022,2.3
10962,Mujeres,Galicia,Inmobiliarias,2021,1.6
10963,Mujeres,Galicia,Inmobiliarias,2020,1.4
10964,Mujeres,Galicia,Inmobiliarias,2019,2.2
10965,Mujeres,Galicia,Inmobiliarias,2018,1.8
10966,Mujeres,Galicia,Inmobiliarias,2017,1.7
10967,Mujeres,Galicia,Inmobiliarias,2016,2
10968,Mujeres,Galicia,Inmobiliarias,2015,1.6
10969,Mujeres,Galicia,Inmobiliarias,2014,2
10970,Mujeres,Galicia,Inmobiliarias,2013,1.2
10971,Mujeres,Galicia,Inmobiliarias,2012,1.2
10972,Mujeres,Galicia,Inmobiliarias,2011,1.8
10973,Mujeres,Galicia,Inmobiliarias,2010,1.6
10974,Mujeres,Galicia,Inmobiliarias,2009,2
10975,Mujeres,Galicia,Inmobiliarias,2008,3.1
10976,Mujeres,Galicia,"Actividades cientificas, administrativas y axuliares",2023,61.4
10977,Mujeres,Galicia,"Actividades cientificas, administrativas y axuliares",2022,56.1
10978,Mujeres,Galicia,"Actividades cientificas, administrativas y axuliares",2021,54
10979,Mujeres,Galicia,"Actividades cientificas, administrativas y axuliares",2020,50.2
10980,Mujeres,Galicia,"Actividades cientificas, administrativas y axuliares",2019,52
10981,Mujeres,Galicia,"Actividades cientificas, administrativas y axuliares",2018,53.4
10982,Mujeres,Galicia,"Actividades cientificas, administrativas y axuliares",2017,46.5
10983,Mujeres,Galicia,"Actividades cientificas, administrativas y axuliares",2016,45.4
10984,Mujeres,Galicia,"Actividades cientificas, administrativas y axuliares",2015,44.6
10985,Mujeres,Galicia,"Actividades cientificas, administrativas y axuliares",2014,44.2
10986,Mujeres,Galicia,"Actividades cientificas, administrativas y axuliares",2013,43.3
10987,Mujeres,Galicia,"Actividades cientificas, administrativas y axuliares",2012,45
10988,Mujeres,Galicia,"Actividades cientificas, administrativas y axuliares",2011,48.5
10989,Mujeres,Galicia,"Actividades cientificas, administrativas y axuliares",2010,46.9
10990,Mujeres,Galicia,"Actividades cientificas, administrativas y axuliares",2009,46.4
10991,Mujeres,Galicia,"Actividades cientificas, administrativas y axuliares",2008,40.4
10992,Mujeres,Galicia,"Admin.Publica, educacion y sanitarias",2023,169.8
10993,Mujeres,Galicia,"Admin.Publica, educacion y sanitarias",2022,166.8
10994,Mujeres,Galicia,"Admin.Publica, educacion y sanitarias",2021,166.7
10995,Mujeres,Galicia,"Admin.Publica, educacion y sanitarias",2020,162.8
10996,Mujeres,Galicia,"Admin.Publica, educacion y sanitarias",2019,161.5
10997,Mujeres,Galicia,"Admin.Publica, educacion y sanitarias",2018,155.7
10998,Mujeres,Galicia,"Admin.Publica, educacion y sanitarias",2017,151.2
10999,Mujeres,Galicia,"Admin.Publica, educacion y sanitarias",2016,151.2
11000,Mujeres,Galicia,"Admin.Publica, educacion y sanitarias",2015,147
11001,Mujeres,Galicia,"Admin.Publica, educacion y sanitarias",2014,140.8
11002,Mujeres,Galicia,"Admin.Publica, educacion y sanitarias",2013,131.1
11003,Mujeres,Galicia,"Admin.Publica, educacion y sanitarias",2012,138.7
11004,Mujeres,Galicia,"Admin.Publica, educacion y sanitarias",2011,144.6
11005,Mujeres,Galicia,"Admin.Publica, educacion y sanitarias",2010,139.7
11006,Mujeres,Galicia,"Admin.Publica, educacion y sanitarias",2009,140.3
11007,Mujeres,Galicia,"Admin.Publica, educacion y sanitarias",2008,138.8
11008,Mujeres,Galicia,"Artisticas, labores domesticas",2023,59.9
11009,Mujeres,Galicia,"Artisticas, labores domesticas",2022,56.5
11010,Mujeres,Galicia,"Artisticas, labores domesticas",2021,58.3
11011,Mujeres,Galicia,"Artisticas, labores domesticas",2020,55.9
11012,Mujeres,Galicia,"Artisticas, labores domesticas",2019,59.1
11013,Mujeres,Galicia,"Artisticas, labores domesticas",2018,56.3
11014,Mujeres,Galicia,"Artisticas, labores domesticas",2017,59.7
11015,Mujeres,Galicia,"Artisticas, labores domesticas",2016,60.7
11016,Mujeres,Galicia,"Artisticas, labores domesticas",2015,63
11017,Mujeres,Galicia,"Artisticas, labores domesticas",2014,58.8
11018,Mujeres,Galicia,"Artisticas, labores domesticas",2013,61.9
11019,Mujeres,Galicia,"Artisticas, labores domesticas",2012,60
11020,Mujeres,Galicia,"Artisticas, labores domesticas",2011,57
11021,Mujeres,Galicia,"Artisticas, labores domesticas",2010,60.5
11022,Mujeres,Galicia,"Artisticas, labores domesticas",2009,62.2
11023,Mujeres,Galicia,"Artisticas, labores domesticas",2008,62.1
11024,Mujeres,Madrid,Total,2023,1596.5
11025,Mujeres,Madrid,Total,2022,1537
11026,Mujeres,Madrid,Total,2021,1534.8
11027,Mujeres,Madrid,Total,2020,1483.3
11028,Mujeres,Madrid,Total,2019,1500.8
11029,Mujeres,Madrid,Total,2018,1439.8
11030,Mujeres,Madrid,Total,2017,1402.9
11031,Mujeres,Madrid,Total,2016,1366.7
11032,Mujeres,Madrid,Total,2015,1352.1
11033,Mujeres,Madrid,Total,2014,1295.4
11034,Mujeres,Madrid,Total,2013,1303.2
11035,Mujeres,Madrid,Total,2012,1366.3
11036,Mujeres,Madrid,Total,2011,1370.3
11037,Mujeres,Madrid,Total,2010,1384.6
11038,Mujeres,Madrid,Total,2009,1390.1
11039,Mujeres,Madrid,Total,2008,1420
11040,Mujeres,Madrid,Agricultura,2023,4.2
11041,Mujeres,Madrid,Agricultura,2022,3.2
11042,Mujeres,Madrid,Agricultura,2021,1.1
11043,Mujeres,Madrid,Agricultura,2020,0.5
11044,Mujeres,Madrid,Agricultura,2019,0.3
11045,Mujeres,Madrid,Agricultura,2018,1.7
11046,Mujeres,Madrid,Agricultura,2017,1.1
11047,Mujeres,Madrid,Agricultura,2016,3.3
11048,Mujeres,Madrid,Agricultura,2015,3.2
11049,Mujeres,Madrid,Agricultura,2014,1.9
11050,Mujeres,Madrid,Agricultura,2013,1.7
11051,Mujeres,Madrid,Agricultura,2012,1.1
11052,Mujeres,Madrid,Agricultura,2011,1.2
11053,Mujeres,Madrid,Agricultura,2010,2.6
11054,Mujeres,Madrid,Agricultura,2009,4.9
11055,Mujeres,Madrid,Agricultura,2008,5.8
11056,Mujeres,Madrid,Industria general,2023,94.8
11057,Mujeres,Madrid,Industria general,2022,88.2
11058,Mujeres,Madrid,Industria general,2021,83.8
11059,Mujeres,Madrid,Industria general,2020,95.3
11060,Mujeres,Madrid,Industria general,2019,93.9
11061,Mujeres,Madrid,Industria general,2018,75
11062,Mujeres,Madrid,Industria general,2017,68.5
11063,Mujeres,Madrid,Industria general,2016,59.1
11064,Mujeres,Madrid,Industria general,2015,80.9
11065,Mujeres,Madrid,Industria general,2014,62.9
11066,Mujeres,Madrid,Industria general,2013,67.2
11067,Mujeres,Madrid,Industria general,2012,88.9
11068,Mujeres,Madrid,Industria general,2011,74
11069,Mujeres,Madrid,Industria general,2010,69.8
11070,Mujeres,Madrid,Industria general,2009,77.8
11071,Mujeres,Madrid,Industria general,2008,90.5
11072,Mujeres,Madrid,Industrias extractivas,2023,14.7
11073,Mujeres,Madrid,Industrias extractivas,2022,11
11074,Mujeres,Madrid,Industrias extractivas,2021,15.9
11075,Mujeres,Madrid,Industrias extractivas,2020,18.3
11076,Mujeres,Madrid,Industrias extractivas,2019,21
11077,Mujeres,Madrid,Industrias extractivas,2018,13.2
11078,Mujeres,Madrid,Industrias extractivas,2017,7.7
11079,Mujeres,Madrid,Industrias extractivas,2016,10.5
11080,Mujeres,Madrid,Industrias extractivas,2015,15.3
11081,Mujeres,Madrid,Industrias extractivas,2014,10.2
11082,Mujeres,Madrid,Industrias extractivas,2013,9
11083,Mujeres,Madrid,Industrias extractivas,2012,9.8
11084,Mujeres,Madrid,Industrias extractivas,2011,9
11085,Mujeres,Madrid,Industrias extractivas,2010,8.8
11086,Mujeres,Madrid,Industrias extractivas,2009,11.2
11087,Mujeres,Madrid,Industrias extractivas,2008,9.2
11088,Mujeres,Madrid,Industria manufacturera,2023,80.1
11089,Mujeres,Madrid,Industria manufacturera,2022,77.2
11090,Mujeres,Madrid,Industria manufacturera,2021,67.9
11091,Mujeres,Madrid,Industria manufacturera,2020,77
11092,Mujeres,Madrid,Industria manufacturera,2019,73
11093,Mujeres,Madrid,Industria manufacturera,2018,61.8
11094,Mujeres,Madrid,Industria manufacturera,2017,60.7
11095,Mujeres,Madrid,Industria manufacturera,2016,48.6
11096,Mujeres,Madrid,Industria manufacturera,2015,65.6
11097,Mujeres,Madrid,Industria manufacturera,2014,52.7
11098,Mujeres,Madrid,Industria manufacturera,2013,58.2
11099,Mujeres,Madrid,Industria manufacturera,2012,79.1
11100,Mujeres,Madrid,Industria manufacturera,2011,65
11101,Mujeres,Madrid,Industria manufacturera,2010,60.9
11102,Mujeres,Madrid,Industria manufacturera,2009,66.6
11103,Mujeres,Madrid,Industria manufacturera,2008,81.3
11104,Mujeres,Madrid,Construcción,2023,21.9
11105,Mujeres,Madrid,Construcción,2022,23.8
11106,Mujeres,Madrid,Construcción,2021,29
11107,Mujeres,Madrid,Construcción,2020,19.4
11108,Mujeres,Madrid,Construcción,2019,27.7
11109,Mujeres,Madrid,Construcción,2018,19.8
11110,Mujeres,Madrid,Construcción,2017,19.5
11111,Mujeres,Madrid,Construcción,2016,15.9
11112,Mujeres,Madrid,Construcción,2015,17.7
11113,Mujeres,Madrid,Construcción,2014,15.7
11114,Mujeres,Madrid,Construcción,2013,17.8
11115,Mujeres,Madrid,Construcción,2012,17.5
11116,Mujeres,Madrid,Construcción,2011,17.9
11117,Mujeres,Madrid,Construcción,2010,26
11118,Mujeres,Madrid,Construcción,2009,25.9
11119,Mujeres,Madrid,Construcción,2008,33.7
11120,Mujeres,Madrid,"Comercio, logistica y hosteleria",2023,359.2
11121,Mujeres,Madrid,"Comercio, logistica y hosteleria",2022,322.4
11122,Mujeres,Madrid,"Comercio, logistica y hosteleria",2021,330.7
11123,Mujeres,Madrid,"Comercio, logistica y hosteleria",2020,322.1
11124,Mujeres,Madrid,"Comercio, logistica y hosteleria",2019,345.7
11125,Mujeres,Madrid,"Comercio, logistica y hosteleria",2018,329.6
11126,Mujeres,Madrid,"Comercio, logistica y hosteleria",2017,325.3
11127,Mujeres,Madrid,"Comercio, logistica y hosteleria",2016,334.6
11128,Mujeres,Madrid,"Comercio, logistica y hosteleria",2015,321.4
11129,Mujeres,Madrid,"Comercio, logistica y hosteleria",2014,287.7
11130,Mujeres,Madrid,"Comercio, logistica y hosteleria",2013,293.6
11131,Mujeres,Madrid,"Comercio, logistica y hosteleria",2012,295.2
11132,Mujeres,Madrid,"Comercio, logistica y hosteleria",2011,311.9
11133,Mujeres,Madrid,"Comercio, logistica y hosteleria",2010,325.1
11134,Mujeres,Madrid,"Comercio, logistica y hosteleria",2009,341.8
11135,Mujeres,Madrid,"Comercio, logistica y hosteleria",2008,339.1
11136,Mujeres,Madrid,Informacion y telecomunicaciones,2023,74.5
11137,Mujeres,Madrid,Informacion y telecomunicaciones,2022,75.6
11138,Mujeres,Madrid,Informacion y telecomunicaciones,2021,77
11139,Mujeres,Madrid,Informacion y telecomunicaciones,2020,73.7
11140,Mujeres,Madrid,Informacion y telecomunicaciones,2019,74.6
11141,Mujeres,Madrid,Informacion y telecomunicaciones,2018,64.4
11142,Mujeres,Madrid,Informacion y telecomunicaciones,2017,73.6
11143,Mujeres,Madrid,Informacion y telecomunicaciones,2016,72
11144,Mujeres,Madrid,Informacion y telecomunicaciones,2015,72.7
11145,Mujeres,Madrid,Informacion y telecomunicaciones,2014,76
11146,Mujeres,Madrid,Informacion y telecomunicaciones,2013,80.4
11147,Mujeres,Madrid,Informacion y telecomunicaciones,2012,81.8
11148,Mujeres,Madrid,Informacion y telecomunicaciones,2011,70.6
11149,Mujeres,Madrid,Informacion y telecomunicaciones,2010,68.1
11150,Mujeres,Madrid,Informacion y telecomunicaciones,2009,71.1
11151,Mujeres,Madrid,Informacion y telecomunicaciones,2008,80.4
11152,Mujeres,Madrid,Finanzas y seguros,2023,89.3
11153,Mujeres,Madrid,Finanzas y seguros,2022,87.2
11154,Mujeres,Madrid,Finanzas y seguros,2021,89.4
11155,Mujeres,Madrid,Finanzas y seguros,2020,82.9
11156,Mujeres,Madrid,Finanzas y seguros,2019,72.8
11157,Mujeres,Madrid,Finanzas y seguros,2018,74.3
11158,Mujeres,Madrid,Finanzas y seguros,2017,74.5
11159,Mujeres,Madrid,Finanzas y seguros,2016,77.1
11160,Mujeres,Madrid,Finanzas y seguros,2015,66.2
11161,Mujeres,Madrid,Finanzas y seguros,2014,69
11162,Mujeres,Madrid,Finanzas y seguros,2013,67.8
11163,Mujeres,Madrid,Finanzas y seguros,2012,53.6
11164,Mujeres,Madrid,Finanzas y seguros,2011,58.4
11165,Mujeres,Madrid,Finanzas y seguros,2010,58.1
11166,Mujeres,Madrid,Finanzas y seguros,2009,72.1
11167,Mujeres,Madrid,Finanzas y seguros,2008,71.4
11168,Mujeres,Madrid,Inmobiliarias,2023,13.1
11169,Mujeres,Madrid,Inmobiliarias,2022,13
11170,Mujeres,Madrid,Inmobiliarias,2021,15.2
11171,Mujeres,Madrid,Inmobiliarias,2020,15.9
11172,Mujeres,Madrid,Inmobiliarias,2019,15
11173,Mujeres,Madrid,Inmobiliarias,2018,15.5
11174,Mujeres,Madrid,Inmobiliarias,2017,13.3
11175,Mujeres,Madrid,Inmobiliarias,2016,12
11176,Mujeres,Madrid,Inmobiliarias,2015,16
11177,Mujeres,Madrid,Inmobiliarias,2014,10
11178,Mujeres,Madrid,Inmobiliarias,2013,8.5
11179,Mujeres,Madrid,Inmobiliarias,2012,11
11180,Mujeres,Madrid,Inmobiliarias,2011,8.8
11181,Mujeres,Madrid,Inmobiliarias,2010,5
11182,Mujeres,Madrid,Inmobiliarias,2009,7.2
11183,Mujeres,Madrid,Inmobiliarias,2008,10.9
11184,Mujeres,Madrid,"Actividades cientificas, administrativas y axuliares",2023,263
11185,Mujeres,Madrid,"Actividades cientificas, administrativas y axuliares",2022,239.2
11186,Mujeres,Madrid,"Actividades cientificas, administrativas y axuliares",2021,244.5
11187,Mujeres,Madrid,"Actividades cientificas, administrativas y axuliares",2020,231.8
11188,Mujeres,Madrid,"Actividades cientificas, administrativas y axuliares",2019,230.9
11189,Mujeres,Madrid,"Actividades cientificas, administrativas y axuliares",2018,211.4
11190,Mujeres,Madrid,"Actividades cientificas, administrativas y axuliares",2017,213.7
11191,Mujeres,Madrid,"Actividades cientificas, administrativas y axuliares",2016,205.7
11192,Mujeres,Madrid,"Actividades cientificas, administrativas y axuliares",2015,199.1
