Sexo;Comunidades y Ciudades Autónomas;Rama de actividad - CNAE 2009;Periodo;Total
Mujeres;08 Castilla - La Mancha;Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería ( G + H + I );2021;102
Mujeres;08 Castilla - La Mancha;Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería ( G + H + I );2020;89
Mujeres;08 Castilla - La Mancha;Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería ( G + H + I );2019;91,6
Mujeres;08 Castilla - La Mancha;Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería ( G + H + I );2018;91,2
Mujeres;08 Castilla - La Mancha;Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería ( G + H + I );2017;89,5
Mujeres;08 Castilla - La Mancha;Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería ( G + H + I );2016;85,6
Mujeres;08 Castilla - La Mancha;Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería ( G + H + I );2015;84,8
Mujeres;08 Castilla - La Mancha;Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería ( G + H + I );2014;82,3
Mujeres;08 Castilla - La Mancha;Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería ( G + H + I );2013;84,6
Mujeres;08 Castilla - La Mancha;Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería ( G + H + I );2012;87,8
Mujeres;08 Castilla - La Mancha;Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería ( G + H + I );2011;88,8
Mujeres;08 Castilla - La Mancha;Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería ( G + H + I );2010;79,8
Mujeres;08 Castilla - La Mancha;Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería ( G + H + I );2009;81,9
Mujeres;08 Castilla - La Mancha;Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería ( G + H + I );2008;92,3
Mujeres;08 Castilla - La Mancha;J Información y comunicaciones ( J );2023;6,6
Mujeres;08 Castilla - La Mancha;J Información y comunicaciones ( J );2022;5
Mujeres;08 Castilla - La Mancha;J Información y comunicaciones ( J );2021;4,4
Mujeres;08 Castilla - La Mancha;J Información y comunicaciones ( J );2020;4,7
Mujeres;08 Castilla - La Mancha;J Información y comunicaciones ( J );2019;3,8
Mujeres;08 Castilla - La Mancha;J Información y comunicaciones ( J );2018;3,5
Mujeres;08 Castilla - La Mancha;J Información y comunicaciones ( J );2017;3,9
Mujeres;08 Castilla - La Mancha;J Información y comunicaciones ( J );2016;6,2
Mujeres;08 Castilla - La Mancha;J Información y comunicaciones ( J );2015;3,3
Mujeres;08 Castilla - La Mancha;J Información y comunicaciones ( J );2014;2,8
Mujeres;08 Castilla - La Mancha;J Información y comunicaciones ( J );2013;3,2
Mujeres;08 Castilla - La Mancha;J Información y comunicaciones ( J );2012;3,5
Mujeres;08 Castilla - La Mancha;J Información y comunicaciones ( J );2011;3,9
Mujeres;08 Castilla - La Mancha;J Información y comunicaciones ( J );2010;4,5
Mujeres;08 Castilla - La Mancha;J Información y comunicaciones ( J );2009;4,7
Mujeres;08 Castilla - La Mancha;J Información y comunicaciones ( J );2008;5,1
Mujeres;08 Castilla - La Mancha;K Actividades financieras y de seguros (  K  );2023;7,3
Mujeres;08 Castilla - La Mancha;K Actividades financieras y de seguros (  K  );2022;6,7
Mujeres;08 Castilla - La Mancha;K Actividades financieras y de seguros (  K  );2021;10,4
Mujeres;08 Castilla - La Mancha;K Actividades financieras y de seguros (  K  );2020;8,6
Mujeres;08 Castilla - La Mancha;K Actividades financieras y de seguros (  K  );2019;10,1
Mujeres;08 Castilla - La Mancha;K Actividades financieras y de seguros (  K  );2018;5,4
Mujeres;08 Castilla - La Mancha;K Actividades financieras y de seguros (  K  );2017;6,3
Mujeres;08 Castilla - La Mancha;K Actividades financieras y de seguros (  K  );2016;7,3
Mujeres;08 Castilla - La Mancha;K Actividades financieras y de seguros (  K  );2015;7,4
Mujeres;08 Castilla - La Mancha;K Actividades financieras y de seguros (  K  );2014;7,5
Mujeres;08 Castilla - La Mancha;K Actividades financieras y de seguros (  K  );2013;7,6
Mujeres;08 Castilla - La Mancha;K Actividades financieras y de seguros (  K  );2012;4,6
Mujeres;08 Castilla - La Mancha;K Actividades financieras y de seguros (  K  );2011;8,3
Mujeres;08 Castilla - La Mancha;K Actividades financieras y de seguros (  K  );2010;7,9
Mujeres;08 Castilla - La Mancha;K Actividades financieras y de seguros (  K  );2009;6,8
Mujeres;08 Castilla - La Mancha;K Actividades financieras y de seguros (  K  );2008;7
Mujeres;08 Castilla - La Mancha;L Actividades inmobiliarias ( L );2023;2,3
Mujeres;08 Castilla - La Mancha;L Actividades inmobiliarias ( L );2022;0,9
Mujeres;08 Castilla - La Mancha;L Actividades inmobiliarias ( L );2021;1,1
Mujeres;08 Castilla - La Mancha;L Actividades inmobiliarias ( L );2020;1,2
Mujeres;08 Castilla - La Mancha;L Actividades inmobiliarias ( L );2019;2
Mujeres;08 Castilla - La Mancha;L Actividades inmobiliarias ( L );2018;2,3
Mujeres;08 Castilla - La Mancha;L Actividades inmobiliarias ( L );2017;2
Mujeres;08 Castilla - La Mancha;L Actividades inmobiliarias ( L );2016;1,1
Mujeres;08 Castilla - La Mancha;L Actividades inmobiliarias ( L );2015;0,8
Mujeres;08 Castilla - La Mancha;L Actividades inmobiliarias ( L );2014;1,2
Mujeres;08 Castilla - La Mancha;L Actividades inmobiliarias ( L );2013;1
Mujeres;08 Castilla - La Mancha;L Actividades inmobiliarias ( L );2012;1
Mujeres;08 Castilla - La Mancha;L Actividades inmobiliarias ( L );2011;1,5
Mujeres;08 Castilla - La Mancha;L Actividades inmobiliarias ( L );2010;0,9
Mujeres;08 Castilla - La Mancha;L Actividades inmobiliarias ( L );2009;0,4
Mujeres;08 Castilla - La Mancha;L Actividades inmobiliarias ( L );2008;1,3
Mujeres;08 Castilla - La Mancha;Actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares ( M + N );2023;33,9
Mujeres;08 Castilla - La Mancha;Actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares ( M + N );2022;32,8
Mujeres;08 Castilla - La Mancha;Actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares ( M + N );2021;34,2
Mujeres;08 Castilla - La Mancha;Actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares ( M + N );2020;29,3
Mujeres;08 Castilla - La Mancha;Actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares ( M + N );2019;32,1
Mujeres;08 Castilla - La Mancha;Actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares ( M + N );2018;32,1
Mujeres;08 Castilla - La Mancha;Actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares ( M + N );2017;29,8
Mujeres;08 Castilla - La Mancha;Actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares ( M + N );2016;23,5
Mujeres;08 Castilla - La Mancha;Actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares ( M + N );2015;25,1
Mujeres;08 Castilla - La Mancha;Actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares ( M + N );2014;29,5
Mujeres;08 Castilla - La Mancha;Actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares ( M + N );2013;29
Mujeres;08 Castilla - La Mancha;Actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares ( M + N );2012;26
Mujeres;08 Castilla - La Mancha;Actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares ( M + N );2011;25,4
Mujeres;08 Castilla - La Mancha;Actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares ( M + N );2010;28,2
Mujeres;08 Castilla - La Mancha;Actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares ( M + N );2009;32,4
Mujeres;08 Castilla - La Mancha;Actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares ( M + N );2008;31,6
Mujeres;08 Castilla - La Mancha;Administración Pública y defensa, Seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales ( O + P + Q );2023;130
Mujeres;08 Castilla - La Mancha;Administración Pública y defensa, Seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales ( O + P + Q );2022;129
Mujeres;08 Castilla - La Mancha;Administración Pública y defensa, Seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales ( O + P + Q );2021;122,9
Mujeres;08 Castilla - La Mancha;Administración Pública y defensa, Seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales ( O + P + Q );2020;119,4
Mujeres;08 Castilla - La Mancha;Administración Pública y defensa, Seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales ( O + P + Q );2019;115,9
Mujeres;08 Castilla - La Mancha;Administración Pública y defensa, Seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales ( O + P + Q );2018;113,3
Mujeres;08 Castilla - La Mancha;Administración Pública y defensa, Seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales ( O + P + Q );2017;113,6
Mujeres;08 Castilla - La Mancha;Administración Pública y defensa, Seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales ( O + P + Q );2016;112,2
Mujeres;08 Castilla - La Mancha;Administración Pública y defensa, Seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales ( O + P + Q );2015;109,5
Mujeres;08 Castilla - La Mancha;Administración Pública y defensa, Seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales ( O + P + Q );2014;101,4
Mujeres;08 Castilla - La Mancha;Administración Pública y defensa, Seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales ( O + P + Q );2013;98,7
Mujeres;08 Castilla - La Mancha;Administración Pública y defensa, Seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales ( O + P + Q );2012;101,1
Mujeres;08 Castilla - La Mancha;Administración Pública y defensa, Seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales ( O + P + Q );2011;115,3
Mujeres;08 Castilla - La Mancha;Administración Pública y defensa, Seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales ( O + P + Q );2010;112,3
Mujeres;08 Castilla - La Mancha;Administración Pública y defensa, Seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales ( O + P + Q );2009;110,3
Mujeres;08 Castilla - La Mancha;Administración Pública y defensa, Seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales ( O + P + Q );2008;104
Mujeres;08 Castilla - La Mancha;Activ. artísticas, recreativas y de entretenimiento, hogares como empleadores domésticos y como productores de bienes y servicios para uso propio, activ. de organizaciones y organismos extraterritoriales, otros servicios ( R + S + T + U );2023;32,6
Mujeres;08 Castilla - La Mancha;Activ. artísticas, recreativas y de entretenimiento, hogares como empleadores domésticos y como productores de bienes y servicios para uso propio, activ. de organizaciones y organismos extraterritoriales, otros servicios ( R + S + T + U );2022;32,3
Mujeres;08 Castilla - La Mancha;Activ. artísticas, recreativas y de entretenimiento, hogares como empleadores domésticos y como productores de bienes y servicios para uso propio, activ. de organizaciones y organismos extraterritoriales, otros servicios ( R + S + T + U );2021;33,5
Mujeres;08 Castilla - La Mancha;Activ. artísticas, recreativas y de entretenimiento, hogares como empleadores domésticos y como productores de bienes y servicios para uso propio, activ. de organizaciones y organismos extraterritoriales, otros servicios ( R + S + T + U );2020;32,1
Mujeres;08 Castilla - La Mancha;Activ. artísticas, recreativas y de entretenimiento, hogares como empleadores domésticos y como productores de bienes y servicios para uso propio, activ. de organizaciones y organismos extraterritoriales, otros servicios ( R + S + T + U );2019;37,5
Mujeres;08 Castilla - La Mancha;Activ. artísticas, recreativas y de entretenimiento, hogares como empleadores domésticos y como productores de bienes y servicios para uso propio, activ. de organizaciones y organismos extraterritoriales, otros servicios ( R + S + T + U );2018;35,2
Mujeres;08 Castilla - La Mancha;Activ. artísticas, recreativas y de entretenimiento, hogares como empleadores domésticos y como productores de bienes y servicios para uso propio, activ. de organizaciones y organismos extraterritoriales, otros servicios ( R + S + T + U );2017;29,3
Mujeres;08 Castilla - La Mancha;Activ. artísticas, recreativas y de entretenimiento, hogares como empleadores domésticos y como productores de bienes y servicios para uso propio, activ. de organizaciones y organismos extraterritoriales, otros servicios ( R + S + T + U );2016;32,7
Mujeres;08 Castilla - La Mancha;Activ. artísticas, recreativas y de entretenimiento, hogares como empleadores domésticos y como productores de bienes y servicios para uso propio, activ. de organizaciones y organismos extraterritoriales, otros servicios ( R + S + T + U );2015;30,7
